,unit,carriage,destination,origin,2019,2018,2017,2016,2015,2014,2013,2012,2011,2010
1156,MIO_TKM,HIRE,PT,BE,31.0,,,1.0,7.0,1.0,25.0,22.0,5.0,22.0
1157,MIO_TKM,HIRE,PT,BG,36.0,,,,,,14.0,,,
1158,MIO_TKM,HIRE,PT,CH,,,,,,,,,212.0,
1159,MIO_TKM,HIRE,PT,CY,0.0,0.0,0.0,,,,,,,
1160,MIO_TKM,HIRE,PT,CZ,26.0,72.0,77.0,116.0,79.0,51.0,134.0,,22.0,79.0
1161,MIO_TKM,HIRE,PT,DE,306.0,193.0,197.0,225.0,282.0,336.0,245.0,319.0,222.0,166.0
1162,MIO_TKM,HIRE,PT,DK,,,,,,,,12.0,7.0,6.0
1163,MIO_TKM,HIRE,PT,EE,,,,,,,,,,
1164,MIO_TKM,HIRE,PT,EL,83.0,75.0,40.0,42.0,9.0,43.0,20.0,,7.0,
1165,MIO_TKM,HIRE,PT,ES,3140.0,2864.0,2627.0,2844.0,2362.0,2637.0,2241.0,2239.0,2591.0,2478.0
1166,MIO_TKM,HIRE,PT,EU15,,,,,,,,,,
1167,MIO_TKM,HIRE,PT,FI,,,,,,,,,,
1168,MIO_TKM,HIRE,PT,FR,1.0,14.0,63.0,31.0,19.0,71.0,19.0,32.0,103.0,78.0
1169,MIO_TKM,HIRE,PT,HR,,,,,7.0,,2.0,1.0,,
1170,MIO_TKM,HIRE,PT,HU,39.0,46.0,23.0,16.0,32.0,33.0,25.0,3.0,17.0,67.0
1171,MIO_TKM,HIRE,PT,IE,13.0,,6.0,10.0,3.0,3.0,6.0,,,6.0
1172,MIO_TKM,HIRE,PT,IT,67.0,,34.0,29.0,,71.0,18.0,,,63.0
1173,MIO_TKM,HIRE,PT,LT,46.0,11.0,,26.0,22.0,5.0,57.0,34.0,13.0,
1174,MIO_TKM,HIRE,PT,LU,,,,0.0,,,3.0,,,
1175,MIO_TKM,HIRE,PT,LV,,,,23.0,20.0,,,25.0,,21.0
1176,MIO_TKM,HIRE,PT,NL,13.0,8.0,,20.0,8.0,17.0,27.0,6.0,21.0,17.0
1177,MIO_TKM,HIRE,PT,NO,,0.0,,,,,,,,21.0
1178,MIO_TKM,HIRE,PT,PL,219.0,488.0,382.0,271.0,248.0,180.0,286.0,206.0,68.0,321.0
1179,MIO_TKM,HIRE,PT,RO,18.0,17.0,42.0,34.0,19.0,15.0,38.0,25.0,50.0,49.0
1180,MIO_TKM,HIRE,PT,SE,,,,,,,,,3.0,
1181,MIO_TKM,HIRE,PT,SI,16.0,,17.0,,3.0,21.0,,,,37.0
1182,MIO_TKM,HIRE,PT,SK,,52.0,127.0,37.0,43.0,124.0,,,33.0,
1183,MIO_TKM,HIRE,PT,UK,9.0,12.0,8.0,19.0,1.0,6.0,3.0,21.0,19.0,46.0
1184,MIO_TKM,HIRE,RO,AT,,3.0,3.0,1.0,10.0,,,13.0,8.0,4.0
1185,MIO_TKM,HIRE,RO,BE,,,2.0,,4.0,,,,,
1186,MIO_TKM,HIRE,RO,BG,297.0,260.0,363.0,382.0,296.0,291.0,425.0,258.0,160.0,189.0
1187,MIO_TKM,HIRE,RO,CH,,,,,,,,,,
1188,MIO_TKM,HIRE,RO,CY,0.0,0.0,0.0,0.0,0.0,,,,,0.0
1189,MIO_TKM,HIRE,RO,CZ,17.0,72.0,95.0,52.0,148.0,93.0,111.0,130.0,150.0,168.0
1190,MIO_TKM,HIRE,RO,DE,32.0,3.0,66.0,31.0,26.0,40.0,46.0,19.0,27.0,7.0
1191,MIO_TKM,HIRE,RO,DK,,,,,,,,2.0,,
1192,MIO_TKM,HIRE,RO,EE,,,,,12.0,29.0,,,,
1193,MIO_TKM,HIRE,RO,EL,141.0,163.0,63.0,4.0,3.0,11.0,9.0,,4.0,22.0
1194,MIO_TKM,HIRE,RO,ES,13.0,16.0,,13.0,,28.0,23.0,37.0,111.0,
1195,MIO_TKM,HIRE,RO,EU15,,,,,,,,,,
1196,MIO_TKM,HIRE,RO,FI,,,,,,,,,,
1197,MIO_TKM,HIRE,RO,FR,,,,,,15.0,,3.0,,
1198,MIO_TKM,HIRE,RO,HR,21.0,32.0,43.0,39.0,21.0,28.0,21.0,29.0,11.0,37.0
1199,MIO_TKM,HIRE,RO,HU,231.0,222.0,227.0,357.0,277.0,286.0,278.0,377.0,360.0,379.0
1200,MIO_TKM,HIRE,RO,IE,10.0,,,8.0,4.0,,,1.0,,
1201,MIO_TKM,HIRE,RO,IT,8.0,24.0,97.0,30.0,26.0,39.0,47.0,,4.0,105.0
1202,MIO_TKM,HIRE,RO,LI,,,,,,,,,,
1203,MIO_TKM,HIRE,RO,LT,30.0,71.0,35.0,8.0,10.0,37.0,34.0,31.0,35.0,
1204,MIO_TKM,HIRE,RO,LU,,,,,,,,,,
1205,MIO_TKM,HIRE,RO,LV,20.0,,,55.0,,,,4.0,,14.0
1206,MIO_TKM,HIRE,RO,NL,15.0,3.0,49.0,24.0,4.0,,20.0,8.0,29.0,25.0
1207,MIO_TKM,HIRE,RO,NO,,,,,,,,,,
1208,MIO_TKM,HIRE,RO,PL,1617.0,1307.0,1332.0,1296.0,1098.0,721.0,977.0,810.0,876.0,667.0
1209,MIO_TKM,HIRE,RO,PT,,16.0,6.0,6.0,,,,,,
1210,MIO_TKM,HIRE,RO,SE,,20.0,14.0,,,4.0,7.0,15.0,3.0,2.0
1211,MIO_TKM,HIRE,RO,SI,25.0,13.0,7.0,27.0,12.0,14.0,13.0,14.0,43.0,50.0
1212,MIO_TKM,HIRE,RO,SK,163.0,135.0,199.0,223.0,144.0,166.0,124.0,85.0,118.0,94.0
1213,MIO_TKM,HIRE,RO,UK,,23.0,33.0,,,4.0,,,11.0,16.0
1214,MIO_TKM,HIRE,RS,AT,5.0,4.0,,,2.0,6.0,8.0,4.0,2.0,6.0
1215,MIO_TKM,HIRE,RS,BG,85.0,78.0,55.0,107.0,148.0,71.0,23.0,31.0,49.0,73.0
1216,MIO_TKM,HIRE,RS,CZ,5.0,,9.0,,4.0,21.0,4.0,16.0,23.0,41.0
1217,MIO_TKM,HIRE,RS,DE,,,,4.0,22.0,12.0,,,,5.0
1218,MIO_TKM,HIRE,RS,EE,,,,,,,,,,
1219,MIO_TKM,HIRE,RS,EL,25.0,,21.0,1.0,2.0,2.0,5.0,,,
1220,MIO_TKM,HIRE,RS,ES,39.0,,,,30.0,,,,,
1221,MIO_TKM,HIRE,RS,FI,,,,,26.0,,,,,
1222,MIO_TKM,HIRE,RS,FR,,,,4.0,,,,,,12.0
1223,MIO_TKM,HIRE,RS,HR,44.0,57.0,36.0,49.0,51.0,50.0,96.0,94.0,147.0,100.0
1224,MIO_TKM,HIRE,RS,HU,35.0,14.0,34.0,23.0,42.0,34.0,43.0,25.0,26.0,16.0
1225,MIO_TKM,HIRE,RS,IT,2.0,,40.0,16.0,,,0.0,,,37.0
1226,MIO_TKM,HIRE,RS,LT,,,,,,,10.0,,,
1227,MIO_TKM,HIRE,RS,LV,,,,,11.0,,,,,
1228,MIO_TKM,HIRE,RS,NL,1.0,16.0,,,,8.0,10.0,3.0,,
1229,MIO_TKM,HIRE,RS,PL,36.0,57.0,71.0,68.0,75.0,44.0,26.0,16.0,52.0,29.0
1230,MIO_TKM,HIRE,RS,RO,18.0,9.0,4.0,17.0,9.0,7.0,3.0,7.0,5.0,15.0
1231,MIO_TKM,HIRE,RS,SE,,,,,,,,,2.0,5.0
1232,MIO_TKM,HIRE,RS,SI,64.0,48.0,73.0,70.0,74.0,68.0,62.0,61.0,103.0,90.0
1233,MIO_TKM,HIRE,RS,SK,,14.0,4.0,1.0,6.0,,,23.0,,25.0
1234,MIO_TKM,HIRE,RS,UK,,,,1.0,,,,,,
1235,MIO_TKM,HIRE,RS_ME,AT,,,,,,,,,,
1236,MIO_TKM,HIRE,RS_ME,BE,,,,,,,,,,
1237,MIO_TKM,HIRE,RS_ME,BG,,,,,,,,,,
1238,MIO_TKM,HIRE,RS_ME,CY,,,,,,,,,,
1239,MIO_TKM,HIRE,RS_ME,CZ,,,,,,,,,,
1240,MIO_TKM,HIRE,RS_ME,DE,,,,,,,,,,
1241,MIO_TKM,HIRE,RS_ME,DK,,,,,,,,,,
1242,MIO_TKM,HIRE,RS_ME,EL,,,,,,,,,,
1243,MIO_TKM,HIRE,RS_ME,ES,,,,,,,,,,
1244,MIO_TKM,HIRE,RS_ME,FI,,,,,,,,,,
1245,MIO_TKM,HIRE,RS_ME,FR,,,,,,,,,,
1246,MIO_TKM,HIRE,RS_ME,HU,,,,,,,,,,
1247,MIO_TKM,HIRE,RS_ME,IT,,,,,,,,,,
1248,MIO_TKM,HIRE,RS_ME,LT,,,,,,,,,,
1249,MIO_TKM,HIRE,RS_ME,LU,,,,,,,,,,
1250,MIO_TKM,HIRE,RS_ME,NL,,,,,,,,,,
1251,MIO_TKM,HIRE,RS_ME,NO,,,,,,,,,,
1252,MIO_TKM,HIRE,RS_ME,PL,,,,,,,,,,
1253,MIO_TKM,HIRE,RS_ME,RO,,,,,,,,,,
1254,MIO_TKM,HIRE,RS_ME,SE,,,,,,,,,,
1255,MIO_TKM,HIRE,RS_ME,SI,,,,,,,,,,
1256,MIO_TKM,HIRE,RS_ME,SK,,,,,,,,,,
1257,MIO_TKM,HIRE,RU,AT,3.0,4.0,3.0,,,,13.0,14.0,4.0,5.0
1258,MIO_TKM,HIRE,RU,BE,,,,,,,,3.0,,
1259,MIO_TKM,HIRE,RU,BG,,26.0,66.0,220.0,165.0,103.0,13.0,200.0,274.0,39.0
1260,MIO_TKM,HIRE,RU,CH,,,,,,,3.0,,,
1261,MIO_TKM,HIRE,RU,CY,0.0,0.0,,,,,,,,
1262,MIO_TKM,HIRE,RU,CZ,88.0,206.0,151.0,190.0,346.0,291.0,417.0,432.0,330.0,138.0
1263,MIO_TKM,HIRE,RU,DE,20.0,6.0,,4.0,24.0,11.0,52.0,41.0,141.0,67.0
1264,MIO_TKM,HIRE,RU,DK,4.0,,,,,,,8.0,,4.0
1265,MIO_TKM,HIRE,RU,EE,162.0,204.0,313.0,383.0,356.0,492.0,559.0,492.0,544.0,483.0
1266,MIO_TKM,HIRE,RU,EL,276.0,39.0,141.0,29.0,80.0,82.0,114.0,91.0,96.0,54.0
1267,MIO_TKM,HIRE,RU,ES,36.0,,39.0,,,35.0,17.0,137.0,17.0,13.0
1268,MIO_TKM,HIRE,RU,FI,20.0,32.0,27.0,19.0,38.0,105.0,416.0,174.0,238.0,414.0
1269,MIO_TKM,HIRE,RU,FR,,,,,,,,,,5.0
1270,MIO_TKM,HIRE,RU,HR,19.0,,,21.0,17.0,39.0,16.0,40.0,37.0,
1271,MIO_TKM,HIRE,RU,HU,33.0,41.0,59.0,40.0,56.0,153.0,176.0,212.0,135.0,111.0
1272,MIO_TKM,HIRE,RU,IE,,,,,,,,,,
1273,MIO_TKM,HIRE,RU,IT,,,,,,,,,,
1274,MIO_TKM,HIRE,RU,LT,686.0,666.0,885.0,585.0,660.0,1729.0,1696.0,1773.0,1550.0,1430.0
1275,MIO_TKM,HIRE,RU,LV,670.0,624.0,753.0,681.0,681.0,958.0,1168.0,1055.0,954.0,699.0
1276,MIO_TKM,HIRE,RU,NL,14.0,20.0,18.0,4.0,6.0,44.0,27.0,63.0,33.0,23.0
1277,MIO_TKM,HIRE,RU,NO,,,,,,,,,9.0,18.0
1278,MIO_TKM,HIRE,RU,PL,2374.0,2606.0,2490.0,2167.0,2348.0,4189.0,4401.0,4037.0,2929.0,3606.0
1279,MIO_TKM,HIRE,RU,RO,69.0,96.0,103.0,61.0,34.0,45.0,55.0,27.0,0.0,2.0
1280,MIO_TKM,HIRE,RU,SE,,,,,,,,,,
1281,MIO_TKM,HIRE,RU,SI,164.0,113.0,71.0,116.0,225.0,176.0,353.0,300.0,251.0,196.0
1282,MIO_TKM,HIRE,RU,SK,102.0,49.0,47.0,84.0,89.0,205.0,252.0,95.0,129.0,116.0
1283,MIO_TKM,HIRE,RU,UK,,,32.0,,,,8.0,6.0,,
1284,MIO_TKM,HIRE,SE,AT,45.0,45.0,64.0,53.0,51.0,57.0,86.0,66.0,77.0,94.0
1285,MIO_TKM,HIRE,SE,BE,,2.0,11.0,5.0,1.0,0.0,14.0,9.0,,
1286,MIO_TKM,HIRE,SE,BG,107.0,138.0,32.0,,,159.0,38.0,,19.0,12.0
1287,MIO_TKM,HIRE,SE,CH,,,,,,,,,,
1288,MIO_TKM,HIRE,SE,CY,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0
1289,MIO_TKM,HIRE,SE,CZ,73.0,85.0,114.0,163.0,166.0,192.0,253.0,257.0,222.0,264.0
1290,MIO_TKM,HIRE,SE,DE,270.0,306.0,329.0,385.0,434.0,548.0,597.0,596.0,642.0,641.0
1291,MIO_TKM,HIRE,SE,DK,643.0,651.0,544.0,512.0,375.0,520.0,499.0,610.0,531.0,627.0
1292,MIO_TKM,HIRE,SE,EE,88.0,73.0,148.0,80.0,66.0,43.0,42.0,52.0,54.0,55.0
1293,MIO_TKM,HIRE,SE,EL,72.0,,65.0,12.0,10.0,,8.0,,11.0,
1294,MIO_TKM,HIRE,SE,ES,366.0,313.0,417.0,375.0,485.0,385.0,491.0,550.0,260.0,187.0
1295,MIO_TKM,HIRE,SE,EU15,,,,,,,,,,
1296,MIO_TKM,HIRE,SE,FI,692.0,845.0,483.0,660.0,706.0,859.0,736.0,1007.0,723.0,1224.0
1297,MIO_TKM,HIRE,SE,FR,,,3.0,7.0,,3.0,,15.0,,11.0
1298,MIO_TKM,HIRE,SE,HR,13.0,29.0,22.0,11.0,63.0,19.0,22.0,14.0,26.0,2.0
1299,MIO_TKM,HIRE,SE,HU,30.0,27.0,23.0,51.0,49.0,53.0,28.0,48.0,38.0,60.0
1300,MIO_TKM,HIRE,SE,IE,15.0,10.0,5.0,3.0,3.0,5.0,,11.0,20.0,15.0
1301,MIO_TKM,HIRE,SE,IT,133.0,1.0,27.0,9.0,,,,,,
1302,MIO_TKM,HIRE,SE,LI,,,,,,,1.0,,,1.0
1303,MIO_TKM,HIRE,SE,LT,177.0,167.0,166.0,141.0,78.0,91.0,84.0,42.0,89.0,66.0
1304,MIO_TKM,HIRE,SE,LU,,,1.0,,2.0,,3.0,,,
1305,MIO_TKM,HIRE,SE,LV,90.0,89.0,72.0,89.0,93.0,57.0,54.0,61.0,53.0,62.0
1306,MIO_TKM,HIRE,SE,NL,723.0,578.0,498.0,455.0,606.0,473.0,551.0,488.0,640.0,557.0
1307,MIO_TKM,HIRE,SE,NO,702.0,941.0,1117.0,860.0,976.0,822.0,910.0,1134.0,980.0,1018.0
1308,MIO_TKM,HIRE,SE,PL,1779.0,1381.0,1456.0,1241.0,1102.0,1242.0,765.0,635.0,652.0,887.0
1309,MIO_TKM,HIRE,SE,PT,60.0,51.0,64.0,38.0,17.0,82.0,85.0,47.0,15.0,
1310,MIO_TKM,HIRE,SE,RO,156.0,204.0,65.0,203.0,99.0,133.0,104.0,57.0,38.0,46.0
1311,MIO_TKM,HIRE,SE,SI,53.0,55.0,58.0,57.0,45.0,36.0,35.0,32.0,76.0,27.0
1312,MIO_TKM,HIRE,SE,SK,57.0,23.0,61.0,20.0,120.0,31.0,124.0,70.0,118.0,20.0
1313,MIO_TKM,HIRE,SE,UK,15.0,22.0,11.0,9.0,6.0,3.0,7.0,6.0,2.0,1.0
1314,MIO_TKM,HIRE,SI,AT,27.0,56.0,31.0,33.0,57.0,45.0,67.0,68.0,55.0,59.0
1315,MIO_TKM,HIRE,SI,BE,5.0,0.0,12.0,4.0,2.0,,,,,
1316,MIO_TKM,HIRE,SI,BG,18.0,58.0,6.0,19.0,77.0,29.0,,30.0,,109.0
1317,MIO_TKM,HIRE,SI,CZ,33.0,46.0,78.0,37.0,98.0,98.0,69.0,105.0,78.0,113.0
1318,MIO_TKM,HIRE,SI,DE,25.0,35.0,41.0,43.0,26.0,27.0,44.0,53.0,46.0,36.0
1319,MIO_TKM,HIRE,SI,DK,,,,,,,,,,
1320,MIO_TKM,HIRE,SI,EE,,,,10.0,7.0,,,,,
1321,MIO_TKM,HIRE,SI,EL,,,,2.0,,3.0,,,,5.0
1322,MIO_TKM,HIRE,SI,ES,,,13.0,47.0,53.0,59.0,126.0,78.0,,
1323,MIO_TKM,HIRE,SI,FI,,,,,,,,,,
1324,MIO_TKM,HIRE,SI,FR,,,,,,,2.0,3.0,1.0,
1325,MIO_TKM,HIRE,SI,HR,184.0,169.0,170.0,180.0,122.0,119.0,113.0,113.0,104.0,142.0
1326,MIO_TKM,HIRE,SI,HU,141.0,166.0,173.0,152.0,147.0,140.0,106.0,118.0,114.0,89.0
1327,MIO_TKM,HIRE,SI,IE,,,,,,,,,,4.0
1328,MIO_TKM,HIRE,SI,IT,35.0,75.0,32.0,22.0,10.0,28.0,137.0,41.0,31.0,36.0
1329,MIO_TKM,HIRE,SI,LI,,,,,,,0.0,,,
1330,MIO_TKM,HIRE,SI,LT,38.0,,67.0,,7.0,11.0,23.0,9.0,22.0,16.0
1331,MIO_TKM,HIRE,SI,LU,,,,,,,,,,
1332,MIO_TKM,HIRE,SI,LV,63.0,39.0,2.0,13.0,30.0,,,12.0,10.0,9.0
1333,MIO_TKM,HIRE,SI,NL,8.0,3.0,3.0,5.0,4.0,3.0,4.0,,12.0,16.0
1334,MIO_TKM,HIRE,SI,NO,,,,,,,,,,
1335,MIO_TKM,HIRE,SI,PL,668.0,451.0,193.0,299.0,162.0,223.0,190.0,142.0,92.0,145.0
1336,MIO_TKM,HIRE,SI,PT,15.0,,8.0,,,,,,,11.0
1337,MIO_TKM,HIRE,SI,RO,43.0,64.0,139.0,66.0,60.0,49.0,69.0,33.0,55.0,16.0
1338,MIO_TKM,HIRE,SI,SE,,,,,,,,,,1.0
1339,MIO_TKM,HIRE,SI,SK,81.0,102.0,30.0,133.0,63.0,44.0,53.0,67.0,68.0,66.0
1340,MIO_TKM,HIRE,SI,UK,,3.0,,,,1.0,0.0,,1.0,0.0
1341,MIO_TKM,HIRE,SK,AT,33.0,38.0,36.0,26.0,33.0,38.0,36.0,18.0,41.0,30.0
1342,MIO_TKM,HIRE,SK,BE,,,,,4.0,,,,,4.0
1343,MIO_TKM,HIRE,SK,BG,28.0,11.0,9.0,,18.0,6.0,18.0,23.0,25.0,14.0
1344,MIO_TKM,HIRE,SK,CY,0.0,0.0,0.0,,,,,,,
1345,MIO_TKM,HIRE,SK,CZ,631.0,698.0,801.0,850.0,966.0,731.0,753.0,780.0,754.0,729.0
1346,MIO_TKM,HIRE,SK,DE,59.0,79.0,90.0,48.0,50.0,42.0,65.0,75.0,59.0,73.0
1347,MIO_TKM,HIRE,SK,DK,,,,,,,0.0,1.0,,1.0
1348,MIO_TKM,HIRE,SK,EE,,10.0,,,8.0,16.0,,3.0,,21.0
1349,MIO_TKM,HIRE,SK,EL,39.0,37.0,,9.0,8.0,,7.0,9.0,64.0,57.0
1350,MIO_TKM,HIRE,SK,ES,45.0,54.0,62.0,48.0,57.0,34.0,56.0,62.0,24.0,89.0
1351,MIO_TKM,HIRE,SK,FI,,,,,,,,,,
1352,MIO_TKM,HIRE,SK,FR,,,3.0,,,,,,,18.0
1353,MIO_TKM,HIRE,SK,HR,21.0,41.0,29.0,39.0,10.0,13.0,13.0,7.0,15.0,9.0
1354,MIO_TKM,HIRE,SK,HU,243.0,194.0,276.0,198.0,201.0,149.0,205.0,217.0,247.0,129.0
1355,MIO_TKM,HIRE,SK,IE,,,,,,,,,5.0,8.0
1356,MIO_TKM,HIRE,SK,IT,10.0,,16.0,7.0,,,25.0,33.0,,24.0
1357,MIO_TKM,HIRE,SK,LT,28.0,63.0,30.0,54.0,34.0,25.0,12.0,16.0,13.0,0.0
1358,MIO_TKM,HIRE,SK,LU,,,,,,,,,,2.0
1359,MIO_TKM,HIRE,SK,LV,,36.0,4.0,19.0,9.0,,26.0,14.0,5.0,8.0
1360,MIO_TKM,HIRE,SK,NL,7.0,7.0,20.0,,,8.0,7.0,2.0,2.0,9.0
1361,MIO_TKM,HIRE,SK,NO,,,,,,,7.0,,,
1362,MIO_TKM,HIRE,SK,PL,1731.0,1442.0,1415.0,1143.0,987.0,1131.0,1052.0,871.0,785.0,707.0
1363,MIO_TKM,HIRE,SK,PT,30.0,48.0,17.0,75.0,3.0,,,67.0,9.0,
1364,MIO_TKM,HIRE,SK,RO,126.0,119.0,147.0,108.0,141.0,67.0,45.0,39.0,33.0,8.0
1365,MIO_TKM,HIRE,SK,SE,,,,,,,,,1.0,1.0
1366,MIO_TKM,HIRE,SK,SI,65.0,128.0,69.0,66.0,110.0,62.0,67.0,73.0,85.0,93.0
1367,MIO_TKM,HIRE,SK,UK,13.0,,,,,,,1.0,4.0,3.0
1368,MIO_TKM,HIRE,SL,EL,,,,,,,,,,
1369,MIO_TKM,HIRE,SL,IT,,,,,,,,,,
1370,MIO_TKM,HIRE,SL,LV,,,,,,,,,,
1371,MIO_TKM,HIRE,SM,CZ,,,,,,,,,,
1372,MIO_TKM,HIRE,SM,EL,,,,,,,,,,
1373,MIO_TKM,HIRE,SM,ES,,,,,8.0,,,16.0,,
1374,MIO_TKM,HIRE,SM,FR,,,,,,,,,,
1375,MIO_TKM,HIRE,SM,HR,,8.0,,,,,,,,
1376,MIO_TKM,HIRE,SM,HU,,,,,,,,,2.0,
1377,MIO_TKM,HIRE,SM,IT,121.0,89.0,91.0,82.0,90.0,80.0,79.0,116.0,202.0,258.0
1378,MIO_TKM,HIRE,SM,NL,,,1.0,,,,,,,
1379,MIO_TKM,HIRE,SM,PT,,,,,,,,,,
1380,MIO_TKM,HIRE,SM,SI,,,,,,3.0,,,,
1381,MIO_TKM,HIRE,SY,BG,,,,,,,,,,
1382,MIO_TKM,HIRE,SY,EL,,,,,,,,24.0,,
1383,MIO_TKM,HIRE,SY,NL,,,,,,,,,,
1384,MIO_TKM,HIRE,TJ,LT,,,51.0,,,11.0,,,,
1385,MIO_TKM,HIRE,TJ,NL,,,,,,,,,,
1386,MIO_TKM,HIRE,TM,LT,,15.0,,,,,,,,
1387,MIO_TKM,HIRE,TM,NL,,,,,,,,,,
1388,MIO_TKM,HIRE,TN,BE,,,,,,,,,,
1389,MIO_TKM,HIRE,TN,FR,,,,,4.0,,,9.0,,
1390,MIO_TKM,HIRE,TN,HU,,,,,,,,,,
1391,MIO_TKM,HIRE,TN,IE,,,,,,,,,,
1392,MIO_TKM,HIRE,TN,IT,,,27.0,,,,,,,
1393,MIO_TKM,HIRE,TN,NL,,,,,,,,,,
1394,MIO_TKM,HIRE,TR,AT,,2.0,,,,,21.0,1.0,15.0,3.0
1395,MIO_TKM,HIRE,TR,BE,,,,,4.0,,,,,0.0
1396,MIO_TKM,HIRE,TR,BG,403.0,494.0,449.0,294.0,504.0,447.0,399.0,464.0,429.0,187.0
1397,MIO_TKM,HIRE,TR,CZ,33.0,208.0,164.0,69.0,328.0,144.0,91.0,46.0,66.0,63.0
1398,MIO_TKM,HIRE,TR,DE,64.0,50.0,69.0,69.0,177.0,103.0,174.0,92.0,152.0,89.0
1399,MIO_TKM,HIRE,TR,DK,5.0,,,6.0,,5.0,,,11.0,
1400,MIO_TKM,HIRE,TR,EL,120.0,87.0,94.0,27.0,35.0,14.0,2.0,6.0,14.0,
1401,MIO_TKM,HIRE,TR,ES,,,,,,,31.0,87.0,,27.0
1402,MIO_TKM,HIRE,TR,EU15,,,,,,,,,,
1403,MIO_TKM,HIRE,TR,FI,,,,,,,,,30.0,
1404,MIO_TKM,HIRE,TR,FR,,,,1.0,,4.0,,,33.0,21.0
1405,MIO_TKM,HIRE,TR,HR,44.0,13.0,21.0,22.0,3.0,20.0,8.0,15.0,21.0,
1406,MIO_TKM,HIRE,TR,HU,15.0,30.0,27.0,34.0,51.0,42.0,25.0,60.0,48.0,46.0
1407,MIO_TKM,HIRE,TR,IT,,,2.0,,3.0,,,,,
1408,MIO_TKM,HIRE,TR,LT,42.0,44.0,59.0,,12.0,18.0,32.0,,19.0,14.0
1409,MIO_TKM,HIRE,TR,LU,,,,,,,,,,
1410,MIO_TKM,HIRE,TR,LV,,,41.0,18.0,,3.0,,,,12.0
1411,MIO_TKM,HIRE,TR,NL,20.0,,13.0,17.0,32.0,22.0,53.0,5.0,11.0,14.0
1412,MIO_TKM,HIRE,TR,PL,400.0,206.0,257.0,282.0,358.0,261.0,162.0,327.0,462.0,239.0
1413,MIO_TKM,HIRE,TR,PT,,,,2.0,,,,,,
1414,MIO_TKM,HIRE,TR,RO,206.0,249.0,238.0,167.0,197.0,255.0,207.0,168.0,81.0,217.0
1415,MIO_TKM,HIRE,TR,SE,,,,,,,,,3.0,
1416,MIO_TKM,HIRE,TR,SI,7.0,7.0,21.0,,,,12.0,1.0,2.0,6.0
1417,MIO_TKM,HIRE,TR,SK,31.0,26.0,10.0,21.0,22.0,56.0,18.0,22.0,48.0,48.0
1418,MIO_TKM,HIRE,TR,UK,,,,,,4.0,,13.0,22.0,1.0
1419,MIO_TKM,HIRE,UA,AT,,,,,,,,,,6.0
1420,MIO_TKM,HIRE,UA,BG,15.0,19.0,14.0,,22.0,24.0,37.0,40.0,6.0,16.0
1421,MIO_TKM,HIRE,UA,CY,0.0,,0.0,,,,,,,
1422,MIO_TKM,HIRE,UA,CZ,2.0,11.0,30.0,,7.0,22.0,26.0,15.0,14.0,8.0
1423,MIO_TKM,HIRE,UA,DE,,,,,,7.0,,,28.0,17.0
1424,MIO_TKM,HIRE,UA,DK,,,,,,,,,,
1425,MIO_TKM,HIRE,UA,EE,4.0,,3.0,6.0,,4.0,18.0,37.0,36.0,49.0
1426,MIO_TKM,HIRE,UA,EL,129.0,,23.0,25.0,,11.0,44.0,25.0,11.0,7.0
1427,MIO_TKM,HIRE,UA,ES,34.0,,,,,,,76.0,48.0,
1428,MIO_TKM,HIRE,UA,FI,,,,,,107.0,,,,
1429,MIO_TKM,HIRE,UA,FR,,,,,,,,,,
1430,MIO_TKM,HIRE,UA,HR,2.0,,5.0,,,,3.0,1.0,11.0,9.0
1431,MIO_TKM,HIRE,UA,HU,21.0,8.0,14.0,22.0,15.0,33.0,68.0,71.0,74.0,69.0
1432,MIO_TKM,HIRE,UA,IT,,,,,,,,,,8.0
1433,MIO_TKM,HIRE,UA,LT,20.0,11.0,12.0,18.0,34.0,11.0,31.0,35.0,23.0,25.0
1434,MIO_TKM,HIRE,UA,LV,5.0,36.0,22.0,5.0,16.0,41.0,34.0,38.0,25.0,14.0
1435,MIO_TKM,HIRE,UA,NL,,,,,,,4.0,,,
1436,MIO_TKM,HIRE,UA,NO,,,,,,,4.0,,,
1437,MIO_TKM,HIRE,UA,PL,482.0,364.0,288.0,457.0,169.0,207.0,930.0,998.0,599.0,758.0
1438,MIO_TKM,HIRE,UA,RO,14.0,22.0,15.0,24.0,5.0,7.0,11.0,14.0,14.0,
1439,MIO_TKM,HIRE,UA,SE,,,,,,,,,,3.0
1440,MIO_TKM,HIRE,UA,SI,,,2.0,7.0,14.0,7.0,3.0,13.0,8.0,37.0
1441,MIO_TKM,HIRE,UA,SK,9.0,2.0,8.0,5.0,43.0,10.0,34.0,6.0,13.0,27.0
1442,MIO_TKM,HIRE,UA,UK,,,,,,,,,,
1443,MIO_TKM,HIRE,UK,AT,36.0,61.0,32.0,44.0,63.0,42.0,48.0,57.0,73.0,86.0
1444,MIO_TKM,HIRE,UK,BE,152.0,128.0,213.0,192.0,107.0,137.0,183.0,151.0,145.0,211.0
1445,MIO_TKM,HIRE,UK,BG,45.0,33.0,340.0,293.0,195.0,253.0,20.0,,140.0,74.0
1446,MIO_TKM,HIRE,UK,CH,20.0,103.0,,,,,49.0,2.0,15.0,113.0
