,unit,carriage,c_unload,geo,2019,2018,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004,2003,2002,2001,2000,1999,1998,1997,1996,1995,1994,1993,1992,1991,1990,1989,1988,1987,1986,1985,1984,1983,1982
824,MIO_TKM,HIRE,IE,LV,,,,9.0,,,,9.0,,,7.0,11.0,,8.0,,,,,,,,,,,,,,,,,,,,,,,,
825,MIO_TKM,HIRE,IE,NL,64.0,41.0,32.0,34.0,35.0,27.0,37.0,45.0,23.0,26.0,33.0,59.0,85.0,137.0,88.0,69.0,21.0,32.0,23.0,21.0,15.0,14.0,12.0,11.0,10.0,11.0,9.0,6.0,6.0,7.0,6.0,5.0,4.0,4.0,4.0,4.0,2.0,2.0
826,MIO_TKM,HIRE,IE,NO,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
827,MIO_TKM,HIRE,IE,PL,223.0,312.0,25.0,177.0,285.0,103.0,41.0,101.0,67.0,188.0,226.0,147.0,102.0,71.0,49.0,40.0,,,,,,,,,,,,,,,,,,,,,,
828,MIO_TKM,HIRE,IE,PT,,,,,,,,,,3.0,40.0,,,,,,,,,1.0,4.0,2.0,,,,,,,,,,,0.0,0.0,,,,
829,MIO_TKM,HIRE,IE,RO,,18.0,,,6.0,,13.0,,,,,,23.0,,,,,,,,,,,,,,,,,,,,,,,,,
830,MIO_TKM,HIRE,IE,SE,,,,,,,,,,,,,,5.0,,0.0,,,,,,,0.0,,,,,,,,,,,,,,,
831,MIO_TKM,HIRE,IE,SI,,,,12.0,,,,7.0,8.0,7.0,,,2.0,19.0,,7.0,7.0,,,,,,,,,,,,,,,,,,,,,
832,MIO_TKM,HIRE,IE,SK,,3.0,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,
833,MIO_TKM,HIRE,IE,UK,797.0,897.0,555.0,604.0,768.0,826.0,806.0,835.0,796.0,744.0,625.0,699.0,929.0,815.0,866.0,829.0,678.0,669.0,418.0,411.0,486.0,33.0,45.0,45.0,37.0,37.0,20.0,19.0,49.0,45.0,28.0,54.0,23.0,24.0,19.0,20.0,23.0,21.0
834,MIO_TKM,HIRE,IL,CY,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
835,MIO_TKM,HIRE,IL,NL,,,,,,,,,,,,,,,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,
836,MIO_TKM,HIRE,IQ,BG,,,,,,,,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
837,MIO_TKM,HIRE,IQ,NL,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,
838,MIO_TKM,HIRE,IQ,RO,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
839,MIO_TKM,HIRE,IR,HU,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
840,MIO_TKM,HIRE,IR,NL,,,,,,,,,,,,,,,,3.0,,0.0,,,,,,,,,,,,,,,,,,,,
841,MIO_TKM,HIRE,IS,BE,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
842,MIO_TKM,HIRE,IS,DE,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,
843,MIO_TKM,HIRE,IS,EL,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,
844,MIO_TKM,HIRE,IS,NL,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,
845,MIO_TKM,HIRE,IS,RO,,,,,,,,,,,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
846,MIO_TKM,HIRE,IS,SE,,,,,,,,,,,,,,,,,,,,,14.0,,,,,,,,,,,,,,,,,
847,MIO_TKM,HIRE,IT,AT,806.0,827.0,801.0,845.0,821.0,880.0,809.0,1013.0,1414.0,1453.0,1609.0,2017.0,2315.0,2553.0,2449.0,2667.0,2678.0,2554.0,2529.0,2307.0,2163.0,671.0,608.0,573.0,868.0,,,,,,,,,,,,,
848,MIO_TKM,HIRE,IT,BE,135.0,131.0,33.0,82.0,107.0,111.0,156.0,136.0,207.0,311.0,311.0,307.0,349.0,420.0,598.0,710.0,823.0,888.0,1177.0,885.0,760.0,1012.0,1146.0,1146.0,1346.0,1479.0,1262.0,1173.0,1445.0,1488.0,1264.0,1039.0,787.0,723.0,653.0,643.0,542.0,592.0
849,MIO_TKM,HIRE,IT,BG,353.0,524.0,512.0,580.0,1082.0,574.0,765.0,624.0,865.0,561.0,231.0,300.0,611.0,344.0,,,,,,,,,,,,,,,,,,,,,,,,
850,MIO_TKM,HIRE,IT,CH,43.0,65.0,42.0,56.0,30.0,54.0,113.0,135.0,219.0,271.0,307.0,322.0,,,,,,,,,,,,,,,,,,,,,,,,,,
851,MIO_TKM,HIRE,IT,CY,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
852,MIO_TKM,HIRE,IT,CZ,457.0,724.0,734.0,1166.0,1203.0,1218.0,1025.0,1058.0,1180.0,1329.0,1322.0,1305.0,940.0,1155.0,841.0,896.0,1188.0,1081.0,1387.0,1131.0,,,,,,,,,,,,,,,,,,
853,MIO_TKM,HIRE,IT,DE,1649.0,1698.0,1855.0,1801.0,2346.0,2210.0,2139.0,2815.0,2965.0,3230.0,3486.0,3761.0,4171.0,4740.0,4067.0,4576.0,3992.0,3948.0,3712.0,3876.0,3680.0,4330.0,3944.0,3153.0,2900.0,2803.0,3029.0,3179.0,2731.0,2311.0,2862.0,2983.0,2773.0,2605.0,2512.0,2420.0,2286.0,2279.0
854,MIO_TKM,HIRE,IT,DK,56.0,27.0,75.0,79.0,49.0,20.0,40.0,85.0,112.0,104.0,290.0,272.0,332.0,346.0,765.0,749.0,811.0,851.0,798.0,827.0,741.0,733.0,672.0,579.0,645.0,557.0,537.0,399.0,397.0,373.0,361.0,339.0,363.0,367.0,317.0,287.0,290.0,265.0
855,MIO_TKM,HIRE,IT,EE,41.0,129.0,104.0,97.0,220.0,172.0,101.0,109.0,131.0,146.0,175.0,318.0,146.0,122.0,162.0,230.0,112.0,,,,,,,,,,,,,,,,,,,,,
856,MIO_TKM,HIRE,IT,EL,892.0,1318.0,1124.0,311.0,349.0,299.0,264.0,351.0,289.0,404.0,363.0,447.0,581.0,774.0,470.0,558.0,400.0,,,,,1.0,0.0,2.0,5.0,24.0,182.0,368.0,61.0,97.0,151.0,67.0,79.0,77.0,66.0,87.0,124.0,103.0
857,MIO_TKM,HIRE,IT,ES,3729.0,4178.0,3901.0,3619.0,3808.0,3736.0,3271.0,3930.0,3264.0,4102.0,3727.0,4697.0,3987.0,4043.0,3998.0,3723.0,3709.0,3640.0,2727.0,2614.0,2461.0,2475.0,2440.0,1984.0,1803.0,1535.0,1210.0,1125.0,1156.0,667.0,330.0,717.0,879.0,748.0,,,,
858,MIO_TKM,HIRE,IT,EU15,,,,,,,,,,,,,,,,,,,,,,,,,,,14710.0,14979.0,,,,,,,,,,
859,MIO_TKM,HIRE,IT,FI,,,,,,16.0,70.0,41.0,,3.0,1.0,32.0,42.0,36.0,29.0,77.0,48.0,74.0,90.0,39.0,28.0,60.0,63.0,76.0,,,,,,,,,,,,,,
860,MIO_TKM,HIRE,IT,FR,981.0,1237.0,1279.0,1226.0,1343.0,1493.0,1731.0,1689.0,2018.0,2070.0,1860.0,2858.0,3144.0,3400.0,3277.0,4437.0,4098.0,4207.0,4646.0,4828.0,5558.0,5489.0,4885.0,4750.0,4095.0,4588.0,4285.0,4302.0,4543.0,4831.0,3998.0,3832.0,2863.0,2867.0,2515.0,2497.0,2280.0,2127.0
861,MIO_TKM,HIRE,IT,HR,997.0,872.0,838.0,871.0,649.0,567.0,446.0,343.0,425.0,438.0,514.0,412.0,,,,,,,,,,,,,,,,,,,,,,,,,,
862,MIO_TKM,HIRE,IT,HU,1421.0,1445.0,1694.0,1617.0,1150.0,1109.0,1239.0,1230.0,1373.0,1407.0,1530.0,1495.0,1696.0,1524.0,1131.0,712.0,512.0,503.0,534.0,,,,,,,,,,,,,,,,,,,
863,MIO_TKM,HIRE,IT,IE,38.0,64.0,76.0,41.0,62.0,68.0,50.0,58.0,55.0,113.0,172.0,117.0,87.0,92.0,187.0,142.0,114.0,98.0,34.0,65.0,58.0,,,,,,66.0,17.0,24.0,68.0,86.0,27.0,29.0,30.0,28.0,24.0,29.0,18.0
864,MIO_TKM,HIRE,IT,LI,,,,,,,0.0,1.0,2.0,1.0,1.0,,4.0,4.0,2.0,,,,,,,,,,,,,,,,,,,,,,,
865,MIO_TKM,HIRE,IT,LT,1178.0,799.0,663.0,457.0,451.0,619.0,681.0,522.0,609.0,423.0,404.0,273.0,489.0,532.0,472.0,375.0,293.0,,,,,,,,,,,,,,,,,,,,,
866,MIO_TKM,HIRE,IT,LU,24.0,35.0,18.0,27.0,32.0,33.0,54.0,66.0,32.0,53.0,29.0,37.0,80.0,54.0,80.0,118.0,94.0,102.0,78.0,86.0,54.0,,2.0,2.0,2.0,91.0,89.0,137.0,,,,,,29.0,16.0,20.0,17.0,15.0
867,MIO_TKM,HIRE,IT,LV,216.0,376.0,317.0,328.0,351.0,413.0,236.0,355.0,326.0,333.0,236.0,298.0,377.0,217.0,152.0,160.0,137.0,151.0,,,,,,,,,,,,,,,,,,,,
868,MIO_TKM,HIRE,IT,NL,370.0,304.0,461.0,439.0,405.0,541.0,444.0,629.0,894.0,846.0,1197.0,980.0,1117.0,1340.0,1490.0,1485.0,1378.0,1564.0,1582.0,1544.0,1610.0,1731.0,1652.0,1557.0,1739.0,1863.0,1904.0,2083.0,2084.0,2111.0,2052.0,1943.0,1852.0,1655.0,1432.0,1274.0,1047.0,916.0
869,MIO_TKM,HIRE,IT,NO,6.0,17.0,9.0,8.0,,4.0,12.0,,30.0,88.0,77.0,8.0,118.0,139.0,79.0,122.0,44.0,87.0,143.0,85.0,92.0,0.0,0.0,,,,,,,,,,,,,,,
870,MIO_TKM,HIRE,IT,PL,6063.0,5380.0,5686.0,4647.0,4444.0,4736.0,3890.0,3512.0,3346.0,3020.0,2585.0,2154.0,2106.0,1624.0,1378.0,1259.0,,,,,,,,,,,,,,,,,,,,,,
871,MIO_TKM,HIRE,IT,PT,374.0,382.0,519.0,587.0,548.0,895.0,836.0,423.0,850.0,834.0,850.0,888.0,1524.0,1372.0,1260.0,1038.0,601.0,816.0,591.0,897.0,592.0,694.0,669.0,644.0,,590.0,640.0,844.0,894.0,608.0,473.0,187.0,150.0,98.0,,,,
872,MIO_TKM,HIRE,IT,RO,1703.0,1328.0,1238.0,903.0,994.0,807.0,938.0,1197.0,830.0,974.0,1081.0,2588.0,3411.0,4632.0,,,,,,,,,,,,,,,,,,,,,,,,
873,MIO_TKM,HIRE,IT,SE,14.0,16.0,45.0,19.0,57.0,29.0,35.0,50.0,89.0,73.0,59.0,97.0,69.0,103.0,102.0,115.0,85.0,113.0,109.0,91.0,64.0,95.0,64.0,77.0,111.0,,,,,,,,,,,,,
874,MIO_TKM,HIRE,IT,SI,1216.0,1410.0,1195.0,967.0,911.0,877.0,780.0,832.0,711.0,815.0,609.0,758.0,689.0,678.0,529.0,384.0,245.0,283.0,267.0,,,,,,,,,,,,,,,,,,,
875,MIO_TKM,HIRE,IT,SK,791.0,963.0,962.0,982.0,864.0,709.0,628.0,805.0,955.0,1171.0,588.0,846.0,899.0,810.0,878.0,601.0,689.0,,,,,,,,,,,,,,,,,,,,,
876,MIO_TKM,HIRE,IT,UK,170.0,248.0,303.0,239.0,189.0,330.0,305.0,264.0,290.0,382.0,348.0,362.0,425.0,463.0,455.0,786.0,879.0,980.0,1251.0,1417.0,1334.0,1495.0,1498.0,1386.0,1690.0,1641.0,1506.0,1352.0,1407.0,1403.0,1265.0,1175.0,1146.0,733.0,605.0,663.0,592.0,414.0
877,MIO_TKM,HIRE,JO,BG,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
878,MIO_TKM,HIRE,KG,DE,0.0,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
879,MIO_TKM,HIRE,KG,LT,,,37.0,,13.0,7.0,,,15.0,,,,,,5.0,,33.0,,,,,,,,,,,,,,,,,,,,,
880,MIO_TKM,HIRE,KG,NL,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,
881,MIO_TKM,HIRE,KG,SI,,,,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
882,MIO_TKM,HIRE,KZ,CZ,,,,,5.0,10.0,,12.0,,,,9.0,,,,,,70.0,,,,,,,,,,,,,,,,,,,,
883,MIO_TKM,HIRE,KZ,DE,,,,5.0,12.0,5.0,2.0,30.0,35.0,,,5.0,,,,4.0,33.0,8.0,9.0,,,,,,,,,,,,,,,,,,,
884,MIO_TKM,HIRE,KZ,EE,,,,,,8.0,,,7.0,,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
885,MIO_TKM,HIRE,KZ,FI,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,
886,MIO_TKM,HIRE,KZ,IT,,,,,,,,,,,,,,,,,,13.0,,,,,,,,,,,,,,,,,,,,
887,MIO_TKM,HIRE,KZ,LT,167.0,141.0,80.0,128.0,123.0,217.0,151.0,97.0,133.0,72.0,174.0,58.0,178.0,245.0,209.0,186.0,40.0,,,,,,,,,,,,,,,,,,,,,
888,MIO_TKM,HIRE,KZ,LV,87.0,30.0,14.0,30.0,214.0,109.0,66.0,70.0,72.0,23.0,81.0,73.0,158.0,108.0,31.0,32.0,39.0,,,,,,,,,,,,,,,,,,,,,
889,MIO_TKM,HIRE,KZ,NL,,,,,,,,,,,,,,,,,1.0,6.0,2.0,1.0,2.0,,,,,,,,,,,,,,,,,
890,MIO_TKM,HIRE,KZ,PL,108.0,,235.0,49.0,104.0,173.0,,60.0,57.0,202.0,11.0,76.0,5.0,90.0,,,,,,,,,,,,,,,,,,,,,,,,
891,MIO_TKM,HIRE,KZ,RO,,,,4.0,11.0,,,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
892,MIO_TKM,HIRE,KZ,SI,,,,,,21.0,44.0,,,13.0,56.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,
893,MIO_TKM,HIRE,LB,FR,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,
894,MIO_TKM,HIRE,LI,AT,4.0,4.0,3.0,1.0,4.0,4.0,6.0,11.0,9.0,11.0,5.0,4.0,6.0,5.0,3.0,5.0,3.0,3.0,3.0,5.0,6.0,,,,,,,,,,,,,,,,,
895,MIO_TKM,HIRE,LI,BE,,,,,,,,,,2.0,3.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
896,MIO_TKM,HIRE,LI,CH,12.0,6.0,14.0,5.0,14.0,18.0,15.0,12.0,14.0,15.0,3.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,
897,MIO_TKM,HIRE,LI,CZ,,,,,,,,,,,,,4.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,
898,MIO_TKM,HIRE,LI,DE,17.0,47.0,49.0,13.0,3.0,17.0,17.0,19.0,19.0,10.0,20.0,13.0,4.0,3.0,10.0,,,,,,,,,,,,,,,,,,,,,,,
899,MIO_TKM,HIRE,LI,EE,,,,,,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
900,MIO_TKM,HIRE,LI,ES,29.0,,,,,14.0,,,,,,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,
901,MIO_TKM,HIRE,LI,FR,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
902,MIO_TKM,HIRE,LI,HR,,5.0,6.0,3.0,,5.0,,,1.0,,,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,
903,MIO_TKM,HIRE,LI,HU,3.0,,,,2.0,4.0,,,0.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
904,MIO_TKM,HIRE,LI,IT,,1.0,1.0,,,7.0,,,,,,,,,13.0,,,,,5.0,,,,,,,,,,,,,,,,,,
905,MIO_TKM,HIRE,LI,NL,8.0,8.0,4.0,,9.0,12.0,,4.0,,3.0,,3.0,2.0,0.0,,1.0,3.0,1.0,0.0,1.0,2.0,,,,,,,,,,,,,,,,,
906,MIO_TKM,HIRE,LI,NO,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
907,MIO_TKM,HIRE,LI,PL,,,3.0,,,4.0,2.0,,0.0,,1.0,1.0,6.0,3.0,,1.0,,,,,,,,,,,,,,,,,,,,,,
908,MIO_TKM,HIRE,LI,SI,5.0,,,3.0,0.0,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,
909,MIO_TKM,HIRE,LI,SK,,,,,,,22.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
910,MIO_TKM,HIRE,LT,AT,,,,,,,,,,,,,4.0,,2.0,3.0,1.0,1.0,,3.0,,0.0,0.0,,,,,,,,,,,,,,,
911,MIO_TKM,HIRE,LT,BE,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
912,MIO_TKM,HIRE,LT,BG,12.0,,37.0,32.0,39.0,,26.0,29.0,,26.0,,16.0,,39.0,,,,,,,,,,,,,,,,,,,,,,,,
913,MIO_TKM,HIRE,LT,CY,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
914,MIO_TKM,HIRE,LT,CZ,4.0,4.0,14.0,,,10.0,28.0,8.0,37.0,14.0,14.0,10.0,10.0,25.0,6.0,45.0,,,,,,,,,,,,,,,,,,,,,,
915,MIO_TKM,HIRE,LT,DE,8.0,5.0,10.0,27.0,4.0,0.0,7.0,26.0,12.0,21.0,18.0,11.0,35.0,26.0,20.0,27.0,,6.0,,,2.0,9.0,32.0,25.0,,,,,,,,,,,,,,
916,MIO_TKM,HIRE,LT,DK,,,,,,,,,,,,,,,,1.0,5.0,,,,2.0,,,2.0,,,,,,,,,,,,,,
917,MIO_TKM,HIRE,LT,EE,29.0,65.0,86.0,114.0,90.0,50.0,64.0,76.0,48.0,56.0,56.0,87.0,65.0,80.0,73.0,65.0,68.0,,,,,,,,,,,,,,,,,,,,,
918,MIO_TKM,HIRE,LT,EL,,,,15.0,45.0,19.0,,,,,,,,7.0,,,12.0,,,,,3.0,5.0,0.0,,,,,,,,,,,,,,
919,MIO_TKM,HIRE,LT,ES,4.0,,,,,,,,,,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
920,MIO_TKM,HIRE,LT,FI,,,,,,,,25.0,,9.0,1.0,3.0,0.0,2.0,,10.0,,,3.0,,1.0,,0.0,0.0,,,,,,,,,,,,,,
921,MIO_TKM,HIRE,LT,FR,,5.0,,,,,,,,,,,,,,,,,,9.0,,,,,,,,,,,,,,,,,,
922,MIO_TKM,HIRE,LT,HR,11.0,1.0,,,,,,6.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
923,MIO_TKM,HIRE,LT,HU,4.0,6.0,2.0,10.0,8.0,7.0,4.0,,,2.0,2.0,1.0,6.0,3.0,9.0,,3.0,7.0,6.0,,,,,,,,,,,,,,,,,,,
924,MIO_TKM,HIRE,LT,IE,,,,11.0,,,20.0,,,,,,,,,,21.0,,,,,,,,,,,,,,,,,,,,,
925,MIO_TKM,HIRE,LT,IT,,,,,,,,,,,,,,,,,,,,11.0,,,,,,,,,,,,,,,,,,
926,MIO_TKM,HIRE,LT,LV,178.0,158.0,189.0,151.0,166.0,165.0,126.0,119.0,106.0,122.0,91.0,134.0,146.0,95.0,60.0,49.0,54.0,24.0,,,,,,,,,,,,,,,,,,,,
927,MIO_TKM,HIRE,LT,NL,6.0,9.0,16.0,29.0,13.0,7.0,22.0,,1.0,,,,,25.0,,,1.0,2.0,2.0,7.0,2.0,0.0,0.0,0.0,,,,,,,,,,,,,,
928,MIO_TKM,HIRE,LT,NO,,,,21.0,19.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
929,MIO_TKM,HIRE,LT,PL,1224.0,932.0,1120.0,1175.0,1135.0,692.0,1065.0,878.0,638.0,576.0,418.0,448.0,590.0,401.0,274.0,185.0,,,,,,,,,,,,,,,,,,,,,,
930,MIO_TKM,HIRE,LT,PT,,5.0,,,,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
931,MIO_TKM,HIRE,LT,RO,32.0,,3.0,6.0,4.0,2.0,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,
932,MIO_TKM,HIRE,LT,SE,,,,,,,,1.0,,,,6.0,0.0,,,,,,,1.0,1.0,0.0,0.0,1.0,,,,,,,,,,,,,,
933,MIO_TKM,HIRE,LT,SI,8.0,2.0,,8.0,,1.0,6.0,6.0,2.0,7.0,,4.0,20.0,,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,
934,MIO_TKM,HIRE,LT,SK,,12.0,,,,0.0,9.0,18.0,4.0,10.0,22.0,13.0,33.0,11.0,12.0,30.0,5.0,,,,,,,,,,,,,,,,,,,,,
935,MIO_TKM,HIRE,LT,UK,3.0,,4.0,,,2.0,,,,,,,,,,,,5.0,,,8.0,,,,,,,,,,,,,,,,,
936,MIO_TKM,HIRE,LU,AT,1.0,,,2.0,8.0,3.0,6.0,7.0,6.0,3.0,3.0,5.0,19.0,14.0,10.0,13.0,22.0,13.0,12.0,13.0,16.0,1.0,2.0,2.0,2.0,,,,,,,,,,,,,
937,MIO_TKM,HIRE,LU,BE,190.0,147.0,295.0,156.0,140.0,155.0,159.0,140.0,154.0,156.0,152.0,173.0,158.0,165.0,193.0,200.0,212.0,261.0,323.0,235.0,122.0,197.0,174.0,218.0,177.0,164.0,184.0,161.0,177.0,75.0,111.0,89.0,88.0,84.0,88.0,66.0,59.0,64.0
938,MIO_TKM,HIRE,LU,BG,,,10.0,,32.0,,,,,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
939,MIO_TKM,HIRE,LU,CH,0.0,,3.0,11.0,,0.0,6.0,,,13.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
940,MIO_TKM,HIRE,LU,CZ,0.0,7.0,11.0,15.0,12.0,22.0,25.0,15.0,51.0,22.0,54.0,24.0,13.0,26.0,39.0,24.0,41.0,32.0,28.0,54.0,,,,,,,,,,,,,,,,,,
941,MIO_TKM,HIRE,LU,DE,506.0,529.0,599.0,542.0,479.0,482.0,431.0,495.0,508.0,490.0,471.0,465.0,521.0,387.0,299.0,326.0,298.0,186.0,196.0,295.0,244.0,19.0,151.0,196.0,101.0,229.0,179.0,188.0,143.0,125.0,135.0,113.0,81.0,70.0,74.0,73.0,68.0,74.0
942,MIO_TKM,HIRE,LU,DK,,8.0,1.0,4.0,8.0,0.0,,2.0,,1.0,28.0,40.0,21.0,28.0,35.0,17.0,18.0,9.0,11.0,10.0,10.0,10.0,10.0,6.0,6.0,23.0,11.0,,,,,,,,,,,
943,MIO_TKM,HIRE,LU,EE,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,
944,MIO_TKM,HIRE,LU,EL,,,,,,,,,,,8.0,,,,,,,,,,,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0
945,MIO_TKM,HIRE,LU,ES,11.0,66.0,24.0,38.0,73.0,25.0,44.0,57.0,47.0,55.0,23.0,29.0,118.0,88.0,86.0,73.0,57.0,90.0,126.0,25.0,33.0,12.0,31.0,40.0,15.0,16.0,,21.0,,6.0,,,3.0,3.0,,,,
946,MIO_TKM,HIRE,LU,EU15,,,,,,,,,,,,,,,,,,,,,,,,,,,607.0,508.0,,,,,,,,,,
947,MIO_TKM,HIRE,LU,FI,,,,,,8.0,,,,,0.0,,12.0,6.0,5.0,3.0,4.0,10.0,1.0,0.0,,,1.0,,,,,,,,,,,,,,,
948,MIO_TKM,HIRE,LU,FR,240.0,136.0,119.0,127.0,133.0,184.0,188.0,114.0,185.0,178.0,164.0,151.0,190.0,169.0,157.0,180.0,185.0,182.0,195.0,185.0,184.0,134.0,151.0,98.0,118.0,106.0,94.0,67.0,55.0,107.0,49.0,76.0,26.0,29.0,39.0,68.0,34.0,47.0
949,MIO_TKM,HIRE,LU,HR,14.0,6.0,10.0,1.0,,8.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
950,MIO_TKM,HIRE,LU,HU,28.0,28.0,34.0,20.0,36.0,23.0,26.0,31.0,14.0,26.0,28.0,11.0,15.0,10.0,14.0,9.0,9.0,7.0,10.0,,,,,,,,,,,,,,,,,,,
951,MIO_TKM,HIRE,LU,IE,10.0,0.0,1.0,,,,,5.0,,22.0,,1.0,8.0,5.0,,5.0,6.0,,6.0,2.0,,,,,,,,,,,2.0,,,,4.0,,,
952,MIO_TKM,HIRE,LU,IT,46.0,34.0,7.0,61.0,16.0,19.0,13.0,49.0,,49.0,39.0,29.0,21.0,16.0,100.0,83.0,56.0,98.0,40.0,20.0,32.0,,23.0,5.0,0.0,,,,,,,,,,,,,
953,MIO_TKM,HIRE,LU,LI,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,
954,MIO_TKM,HIRE,LU,LT,,,,6.0,,,11.0,,,,7.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,
955,MIO_TKM,HIRE,LU,LV,27.0,18.0,9.0,9.0,,24.0,6.0,,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
956,MIO_TKM,HIRE,LU,NL,103.0,85.0,70.0,114.0,80.0,85.0,109.0,107.0,100.0,98.0,96.0,92.0,139.0,105.0,119.0,101.0,87.0,112.0,118.0,91.0,97.0,99.0,76.0,61.0,81.0,61.0,77.0,65.0,35.0,43.0,38.0,29.0,24.0,22.0,34.0,40.0,40.0,0.0
957,MIO_TKM,HIRE,LU,NO,5.0,,,,,,2.0,,,,,,2.0,,,2.0,2.0,2.0,,7.0,4.0,0.0,0.0,,,,,,,,,,,,,,,
958,MIO_TKM,HIRE,LU,PL,140.0,116.0,217.0,210.0,84.0,152.0,71.0,110.0,171.0,82.0,45.0,39.0,74.0,46.0,60.0,44.0,,,,,,,,,,,,,,,,,,,,,,
959,MIO_TKM,HIRE,LU,PT,38.0,41.0,16.0,26.0,9.0,72.0,44.0,53.0,,,,24.0,65.0,,27.0,62.0,,27.0,19.0,56.0,10.0,45.0,19.0,8.0,,,49.0,,,,8.0,4.0,3.0,3.0,,,,
960,MIO_TKM,HIRE,LU,RO,,8.0,10.0,9.0,15.0,7.0,28.0,8.0,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
961,MIO_TKM,HIRE,LU,SE,77.0,159.0,69.0,55.0,48.0,6.0,,,,,0.0,2.0,18.0,1.0,16.0,7.0,4.0,,6.0,6.0,10.0,6.0,4.0,,,,,,,,,,,,,,,
962,MIO_TKM,HIRE,LU,SI,,6.0,,5.0,3.0,4.0,5.0,6.0,9.0,7.0,5.0,7.0,11.0,6.0,2.0,4.0,,,,,,,,,,,,,,,,,,,,,,
963,MIO_TKM,HIRE,LU,SK,24.0,86.0,18.0,29.0,,,15.0,,,4.0,7.0,3.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
